"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"14",81.6695418171846,83.3873846440445,71.9099177447315,89.5097337292742,85.4034384854054,79.9429972514488,85.0651560049605,88.684378201914,82.5361025876409,88.5767148229862,83.8124369338998,84.8580445803652,83.4773944758594,88.6822389214567,93.2331369818633,85.5072820246949,77.5931872531804,86.0815184719087,88.8279010517874
"15",81.7054629684106,80.6831004093908,73.4406439197701,86.6202989797517,79.4028799718909,82.0365051357858,81.2518124314138,87.5484476306791,83.0618633978432,87.6279987006958,81.8600960719585,85.0531114064158,85.0741457635173,87.9194176692587,89.2388382632794,87.0977313209486,80.7205660444632,86.2705535364172,87.2869603790417
"16",81.7590666790547,81.3531939535866,72.9109555926653,84.7254973052665,76.2201811612001,82.9820302067538,79.6652230485538,81.2892878280908,80.8557724585223,87.1876771516407,79.1750958131209,85.7287690610255,85.5926772514794,89.5396552417832,81.4589759767511,88.3218031495714,83.1821396420894,84.7928432127085,87.3044739037379
"17",81.7896474908802,79.414699962297,76.0133308252034,83.7454968924983,75.7089148261152,83.3985068953087,79.2709224435034,77.7656511169982,78.8956318156821,85.1451205194853,79.6309905700915,83.7677518573152,84.7015726520898,85.8311136678579,81.1509581111626,87.9630359133463,83.1224372789194,81.4043304142357,86.0587839560874
"18",81.8312516430995,81.4727328148236,75.2384117172979,83.4417212781683,78.1575395938201,83.9384974242893,79.4535493894315,76.6118659938489,80.0816770899252,84.4575475701197,80.2498985395889,81.1546386425252,82.0610198027625,82.4802641261603,81.3782046571855,87.4061369656025,84.5052528256573,80.6802635075037,86.65262722916
"19",81.8870432921078,82.8682225714261,77.9196693800867,86.0653268827545,78.517287315534,83.4130443235163,79.0432468034569,77.4833597629812,80.2817442872138,83.5701244435436,79.9324944788291,80.8987066081657,76.882235524127,78.682519672377,82.4993951148433,86.8701544110718,82.4247612495833,78.495813367022,87.0934006348588
"20",81.9582406286421,85.7189452252032,79.2836067408131,88.8099873866681,79.8083772112117,83.0614352064169,78.7092978389646,75.9807012414717,80.1391610334476,85.3089325857211,79.1404288624492,81.33318502507,73.638295939073,80.5978115387423,83.8761525069979,83.6114328049749,82.022038100619,77.794980043131,84.6206826272956
"21",82.0453126524881,84.0346439143531,81.3457523376042,89.6113904317674,79.2778531786049,82.8788350144576,79.5616272047159,78.3293306590037,79.9803465452783,84.2128507503189,78.1841735012362,83.6865336955289,73.5992743568719,81.2533140023946,82.3755417494146,78.7116195340073,80.2487660815679,73.2904551034133,86.7575314643038
"22",82.1583834709064,84.0353253934041,82.4310995248137,87.0780614959205,78.4905961516967,86.3456147107007,80.9345486661787,80.1673418606393,80.9682186037272,84.0526433867656,77.8757675538037,85.065033200311,75.9087924064512,82.741525459578,81.7680451705374,79.3938535986847,78.2084974450553,73.2133024054882,84.4519147908412
"23",82.2566048880108,85.9697634532188,86.1349941549632,90.0755754366061,80.8867317989241,85.7049208851267,80.8660121301212,82.318691851344,83.3136089809948,84.0000601877742,74.8209388695684,85.7104416612139,77.4541125332256,86.02780460103,84.3865696177678,83.4696819333586,76.6615464109199,73.9599009073945,83.0736444961397
"24",82.2397303488531,85.9972430173302,87.2166261977457,85.0305285731868,84.3135577156933,84.8517423024373,78.4904235955899,86.636871723477,84.9310624765572,81.965096781631,76.529667204294,83.2452455870837,80.5828267953968,88.9716815257111,84.8637343141299,87.2497196198282,76.5402494135917,77.7654331284792,80.4572024051932
"25",82.2133466143142,85.3881919727881,87.1371692123529,79.9743953255055,81.9254616307116,84.4173263590507,79.0796548634139,89.8167465290271,85.5437297420514,82.5138212829493,80.3039621678265,82.6546476306187,81.7534029208775,88.1754182402849,85.6101250362245,89.2379912387229,78.4280882389431,79.0613932755926,82.0671940402627
"26",82.193245411777,81.7150709014345,86.0388538018226,74.2417342417925,80.3439565908155,82.8335750981175,81.1109234331722,87.8010680213877,88.3870270872365,84.2279993007056,82.4195433982157,84.0464435227365,83.9861902242463,88.8727211216698,84.8532417896436,91.0357975512872,81.3204265842922,80.3778105530815,82.3829602835148
"27",82.0810992996447,81.3528160722513,85.9322911720973,75.1632358702573,80.7100762724344,80.4605189887515,80.864797967378,83.4915890950761,88.6847679724218,86.4387942288993,81.8162813936798,82.5690773602367,85.7595709898213,88.9924213535534,86.8423380077964,91.0854372728203,80.473150443393,82.0093691568306,83.5730329291057
"28",81.9683185760698,75.6195260549666,85.9595540151142,78.9642886030975,81.4024129072241,80.6009905221636,79.6114858532974,79.2050410219013,86.6633931301524,87.9490944177111,82.9869113690915,83.027159617421,84.1574991940497,87.4542757339068,87.5248331165254,90.7344848513182,78.102168923001,84.9970898809353,84.9598646226477
"29",81.8503217571162,77.7712364141475,84.0310655989229,80.6381882456987,77.382671434464,81.8177794893977,80.066862546572,79.8129601856047,83.1072952262025,87.710258013493,81.9190933701364,84.4147172126025,82.310809684515,84.53251437623,85.1708209536062,90.9417538480791,79.6868726397713,84.2954841526173,86.7270182045353
"30",81.7700909320522,80.2157021361937,84.339313924612,80.7336087700359,79.4591264377845,81.829363622819,79.4927246919975,78.9608508633911,78.1820568843699,85.5267341422275,81.4595536672743,85.3911514026555,80.3643208433965,86.8249321871034,86.00890723752,88.6223122232734,80.1712956100704,79.5447918063508,87.9175739242507
"31",81.7640611640285,82.3088163554732,87.4146505442497,79.7718100029204,80.6069910627134,80.7155352120642,77.8021575544464,80.7825246138103,73.9146718016038,85.0798667606734,84.1816439225966,83.9776194137926,77.7700687408655,88.3106949889192,88.2541798617455,88.7809957240303,82.078564393457,78.0431271329398,87.264455684973
"32",81.8711187026198,91.8514906266145,100.520910538388,86.3034203686778,85.843411832621,86.608913124616,83.0102285635967,84.2161474501827,77.3443486104754,86.6400038552785,83.6826479248772,82.5668134979837,78.7503101941256,88.3172277312268,88.8649248651593,84.3741398675082,78.0645608405234,80.3031008970668,88.0552167200761
"33",81.9570814812503,89.5618422714739,99.737771352937,88.0531037783821,86.2364386546725,92.1367368198849,83.9867963201946,88.561323937139,79.5228935141979,90.4493008883903,86.7172146520654,83.8823631701895,82.1325401392942,89.109457381677,86.2898892462015,86.8348625174258,79.8716309923996,76.9386193010359,85.2400559828993
"34",81.9951486654753,83.7131564620531,95.6094291591954,84.4791567189722,86.4268060247186,93.089386300356,85.3320398214766,90.5715834649504,84.1718903033656,92.8792208406965,89.1065617063834,87.5049241287374,80.7298140720559,84.3055404374907,91.5043998341618,92.3790108101102,82.670875731689,78.0595800858578,86.7547890014206
"35",81.9650584705428,80.3408245818859,87.9494819333398,82.8466486979705,83.9390255125696,91.2907113635334,84.3869793898835,90.9137851729014,86.5312826784737,94.863856626648,91.1731496730803,88.3146988822647,84.9352101312173,86.5857129003933,91.7857459078664,90.3146082629313,83.4876525983109,81.5381123482315,87.5997794359501
"36",81.9932480105914,79.661088851304,84.4378609120463,82.6299390492784,81.941284464414,88.1000966730145,80.8060194024104,89.4512137230782,88.0710440640189,95.1377054210234,93.0603533425296,87.9970902887776,87.3563134509259,89.240096342734,84.8497203183392,86.9138043432631,86.8185828705226,85.3548372454591,91.0036864812233
"37",82.0786774772018,82.3093957781514,84.149686148404,83.5136293223883,81.3617733391723,86.6917077972531,79.0433061249874,86.191661094731,85.1763074463758,93.2185778147911,92.8215388044229,88.5448964298137,88.1811742354838,89.3215589863341,89.3856278031336,85.722059946102,84.7686807929882,85.2232947080646,90.9569249742767
"38",82.2010594597508,85.2735270974195,87.7277841740569,85.5429183517707,80.2075798084393,90.1049300071844,77.7698645376314,81.9503658863028,83.6247224182976,88.8312229056397,95.0388639642586,90.5179800689345,86.9778162105915,90.0642637072491,89.9305074609309,84.233556969325,85.3776515003416,87.8141821115145,87.1005578478337
"39",82.3575551377745,86.5229440252256,89.6027592934926,87.1696204715159,81.8076199759847,85.8650050831846,80.2042894472538,79.5168396527731,80.072429592923,93.1497493985393,95.2115156040441,88.6509845248764,88.2819185562996,89.1922140578463,90.5260382691674,82.8077446866908,84.7541265872702,91.2664820727253,86.0732792686131
"40",82.4376925926715,87.8270281184412,93.1496237435815,90.2085233722157,85.648101297474,85.7805756963953,81.7994823163688,79.9902064888595,80.1028658453409,93.5421037218869,96.6517362432834,85.4623948829776,89.6147304654034,90.2826726312502,91.1628421589128,86.8601634354334,81.4465767038674,88.81999940288,88.5376336917301
"41",82.5182629915677,90.8337056556394,98.4279426318207,99.5368270868225,89.8700827410895,88.3716837495213,86.2853596318901,83.3732378671293,83.3091686171108,93.8890274720962,99.8794390050905,84.0500626900148,90.7870858150763,91.3969362151401,89.6982400671561,86.5390118392627,85.1259170164796,87.1759464237345,89.8090166478806
"42",82.599000072607,90.2285824167219,95.1890784980229,99.5144464840089,91.2872231886696,90.4082891126772,88.5347088680456,79.3696829320899,85.310263178301,97.2280169409544,103.222065778264,85.2190481270234,92.5153475266484,92.9966590416799,92.6130362183344,85.935138182871,87.3365192165163,85.2497060507391,91.5132800768372
"43",82.6947166413939,86.794038388036,94.2190958678905,91.8751453921586,88.4253477632273,90.5655005137247,86.6792994934542,82.2784954025549,87.0590882230547,91.8932729549781,102.887779695022,88.4401277975678,94.9303550852198,94.6001560289528,93.4953406833137,85.2162951727143,88.9821534339681,83.5493903447406,91.2416257077301
"44",82.7812849524848,82.0254266400765,94.1422848335747,87.9392056299422,85.6325047521084,90.0743645520107,82.6028374674504,81.1395708112941,88.1895039416442,87.3354872112212,96.2963690873115,86.2948670744153,92.4962373886347,98.7879499651647,97.4652217749061,88.9606457820732,90.8660989463961,87.1236068696836,90.5510075543532
"45",82.8494158961366,81.3847715341283,92.5718770957371,85.8405517431809,80.6800436782584,89.4360071039157,84.2804668331869,77.3681852066291,86.3520624343459,83.3397624259993,99.4800112817393,83.220760133435,91.8777441346755,98.1896069356832,97.1778566166435,91.4491060573498,90.4057975360893,85.9421365924466,90.6436469445036
"46",82.8209566148077,78.1642773873857,93.8324268344149,85.6525652573528,82.5215827582973,86.6736216613079,85.2669630613862,78.2575269770225,86.237145918521,83.3335696237955,96.6168804461779,82.0297494387202,89.2013806429583,91.5875644766135,95.6633103550185,90.0373284937372,86.7998365120172,87.1053178182902,91.8304782768681
"47",82.7205079829909,77.4805206695858,90.032411256218,88.2647274296805,80.6785778861329,85.0110109300731,85.999984607076,78.4323017841564,87.3527444848024,82.4808442708769,97.1837594609523,82.6427063454282,87.0291709817791,88.4032370646253,89.4424741952787,86.7276745447599,78.7248844846785,89.5058080066081,92.7247764282867
"48",82.5674848074443,77.7928896025828,86.4568946406053,88.7828605974456,81.8046335523916,83.2325219507308,81.7250879840045,78.550168704198,84.8354138359658,83.4869177875777,95.8794073935672,81.8314180214884,84.8575548134963,87.0192157185473,87.7098951099327,87.624291996613,70.098471995517,89.0300951413944,91.611503379555
"49",82.4290229931165,76.7214199944117,86.9959013343669,89.4511300622937,82.167052488637,82.6390892536565,81.0683630522416,78.30697361409,83.0152853498969,80.6228912818865,94.553524157057,80.2480624604133,82.9000654542293,86.4711262222114,87.4352223139922,84.5395128117441,66.0178389573791,88.0506973174145,89.2501690663644
"50",82.3657720654864,79.0427287142896,88.6990693059915,90.9600315051239,82.2695157698592,83.5410464524553,81.0815846309253,77.7983611591672,81.9388627210179,80.1280824620455,90.6260977374299,79.6960610990089,81.9703413216169,86.3955024207701,87.3529443299998,82.2549929680088,69.8340859550595,84.2906984535319,84.9618877043894
"51",82.3712512790011,81.6590237636462,89.3212892201261,91.7438646215719,80.3910161904341,83.5324984097511,82.0219707984633,79.9951168667209,81.1199368200069,80.0356779497589,88.0101889524674,81.5253192846485,82.0105374215333,84.8257704244782,87.780125949548,78.9685338947697,73.7300631322947,80.702867574635,83.4191222996348
"52",82.383304303544,76.9235866062054,86.7390099214782,92.9669052546014,81.8276684985829,86.8471358351392,82.0733894550226,81.8615409890365,84.1993142352711,83.6914075390841,87.6583227257621,81.8694935070757,80.8622443014463,85.0014171503177,86.100728586707,77.9646102161604,76.1585194782654,81.1365421154265,81.5279601589702
"53",82.343198735035,81.4837875444283,88.5228110731809,88.1334941530405,85.4636970559092,89.6386197138914,84.2144244260246,80.1193085498429,88.5510857313818,85.6595930291211,91.4279581293789,80.3488990768348,82.0148861161245,86.239924798075,86.9717496288903,80.2298657924479,76.790039308449,83.0799162867462,81.1387854636169
"54",82.2332945456556,87.0442798444492,91.060863820293,87.2678269394996,88.9109830602164,90.3943011377432,86.3077611320998,81.8552303660682,90.1568676635919,85.7053655811491,97.5006055927512,79.0246052954006,81.713573335211,88.718522247094,90.8108005326901,79.3202214049254,80.5022609614727,84.9765356115159,83.259043281747
"55",82.1611511306176,87.7697468579418,91.0270368634641,88.3290333739105,88.7354418717465,93.6813468267254,88.3428579503359,82.5489108925898,87.4144310106333,86.274725945479,97.4154390558383,78.0954951640045,81.1668027508728,91.3594903247199,90.9917862016502,84.094262005854,84.7163964384838,87.2948387843971,82.6491556227739
"56",82.0786866412545,87.9470658220522,84.2427257984783,92.1949539129828,92.1465436938902,93.3206492479594,88.8748217592336,85.3001465522045,85.3682753564237,84.1315938781722,96.2965041141666,81.6371763823156,83.8969612178173,89.6589945053034,91.7024948665222,84.6410840170196,83.5509900640427,87.2255800548351,86.0601956948566
"57",82.0568816035431,87.9243229966503,81.6957818152921,91.3633720551281,90.3009312271659,91.7537340706984,88.5197850662489,83.509992085452,85.1567845338088,85.3475012905997,95.3517061896707,79.952627445244,86.8157071801279,89.6487596130387,94.1535908708494,84.7720274694231,82.4828171122823,85.3544950219414,85.2983057177733
"58",82.0285996418257,86.6118569578218,83.323770827276,87.2774583531408,88.3087689294712,87.5069626901276,87.7500255984066,84.1681939598951,83.4552459298858,86.3156050723019,92.3813641045893,81.5674316369118,88.1194713491987,88.9322805397535,96.2739227430636,86.7938996352477,80.7053348555611,84.5897685070013,84.7285936119046
"59",81.9282192775283,83.1534064453162,82.0418115986796,84.9747350698115,86.4304900179352,82.4521517686986,87.1534893528669,84.7107219604959,83.1341440723704,85.4900509902843,87.9986137604122,79.89866271925,84.6029950858145,89.3667563473686,95.8106412929507,89.1607624707645,83.8561003591719,85.8889926062731,83.8570543461683
"60",81.7603070691508,82.266582348253,82.0247533291554,84.277567356224,78.8014890635353,79.4188453653903,87.1650583223552,85.6321136096448,82.4809512041266,85.879035428396,85.5862990012298,81.7865158379516,76.7195197988714,87.4930506933967,95.2848898925738,83.5964390554737,89.0110293344337,89.3026574866244,82.9098346330032
"61",81.6061694780218,82.9352172799246,81.6000120826358,83.1068196355857,77.9242658248982,76.1240888080685,83.7409628134638,82.722024418926,80.9596269816961,85.5003810350998,84.8832346261106,83.5678066484304,79.4942254675186,81.9002860712027,91.3494686505438,83.494352848554,89.1809467468544,89.2563306655735,80.241577480761
"62",81.4672786170321,83.108049700176,81.4566519838291,80.4154371595702,75.0867530491202,73.2947459702594,82.5336852300364,82.3948412089372,80.0589656799052,83.7284188047744,84.4441812888329,84.0295773021424,76.5468563254174,81.6251294281295,88.2704311516392,79.9183894440103,87.0992506289444,88.1763145435305,76.3349577276968
"63",83.6874368400947,85.6126254342517,80.3584011600171,81.9462892354859,76.6566624556179,72.7405976132975,83.3705253843129,81.9831243814592,80.012429917833,78.5399282902856,83.4450619912793,84.6846222109915,76.3258223732947,84.2638337187165,88.0202918297099,83.0929308063338,85.7581306180111,85.8709321875569,78.8508739673033
"64",88.4658739596325,87.5525312201223,85.7385288848552,79.7046679053373,78.7532507048014,79.2375018334627,84.2963520681773,80.0191262575026,81.4600183464684,80.5843919051701,81.4491126689732,80.5682211495502,72.1797003524678,87.780715570861,91.5063081650597,86.468302935822,86.1808517115416,86.1337975909962,81.607215779985
"65",97.7572564364003,90.6431169809472,93.9734081241926,83.3620015136527,78.3676046530833,84.4102043693027,86.5009532730734,80.6455490321284,86.0371778404073,83.4961728345576,81.397401543263,82.2743351714437,74.4895650625964,87.7034572983936,92.116143266947,85.9077365276222,82.9517832814812,87.2118063129149,85.2392951183832
"66",92.2373130415251,81.053885556487,88.6675198658953,84.40847134616,76.5450291537004,89.5017022334312,87.9551289681035,81.6429291840585,87.2381475936137,84.7657165830251,85.5347258559843,81.9553211391544,76.5982894923443,89.0468141965013,92.2527099888078,83.8579136198399,86.1622818510703,88.3049477607921,85.5354451033028
"67",84.7699028886163,87.6471499646636,90.9876162669525,85.2166540032263,78.3928187689455,91.3746363817163,85.6202612917514,80.6765181199651,84.8426106852432,86.2193752393383,88.0217586150353,82.5149722410852,79.136633414834,83.9781392893877,83.848565939545,80.4645167901749,89.6791985122439,85.3657304328563,91.2539482536665
"68",80.1731901865382,88.2234446396577,92.3731514901433,80.9420560865156,84.6519043467115,90.0684542556518,82.7887358098127,81.4777116107251,81.1161619720007,83.6389001724658,88.5588238898224,85.7109756632017,80.7000330897134,83.4329387745987,79.2793547607237,83.2294200963353,88.6168427268051,87.1792487225774,87.8474710545738
"69",77.8676662719016,85.5033914772474,91.7687936200727,69.8902504013953,87.1978040681124,90.5823239782319,76.6328502281495,82.4438956513889,82.0986867602962,85.362234028164,86.8887967280649,87.3933592790734,83.8631263073705,87.3039018982118,75.8157638130231,84.1944699254416,87.8962883366244,89.3325795882557,85.4833908570244
"70",79.1863959286859,84.1206169422176,87.3952031563914,65.3289472783779,85.4630681052913,87.730745614759,75.0602322805606,84.3575733818771,81.995008707517,81.4504229473494,86.5586962402171,88.6768147617904,83.9677832068243,89.5743429710202,71.2541076508673,89.7640471504962,87.5483881323225,89.3962938681335,84.8449178378207
"71",80.8188405931063,82.9382642217366,85.5888067032743,68.2727610581874,81.6252468142234,83.874267203696,76.2897792114834,74.9520516164644,83.2551849605835,81.5669572119025,86.5312242688082,88.560967586431,84.9567185069153,90.5195765438077,71.2575544746162,87.387302974109,88.8503210507792,85.063588225586,84.2136768538994
"72",78.0621561487843,76.6256794428224,77.7843128840573,74.5288061456159,81.8312944539157,85.5806911890124,77.0621714569516,77.5415626335007,81.3303760984829,79.3508712512908,85.2260979455596,85.6951726107062,82.5343999582092,89.9772074608271,76.0699062509007,82.4182789689557,88.2143636996619,83.2803502186929,85.1453045449089
"73",78.4628696328412,76.6158798777736,82.4997988506868,77.269989589038,83.5916637758182,88.1458748418108,75.1138064209708,78.6088435758422,79.839934781142,79.97203085222,84.4209327147146,83.6069019383001,78.7199821757497,90.7350137812412,79.268677671363,81.0274924098716,86.5026658971299,83.1790859015288,83.3229474207279
"74",78.6449916537374,77.304191544684,82.9530912062831,79.0807378259251,82.8761971185019,89.4550754119048,75.4363274921973,79.0351732490107,79.4178801317073,79.5569746647642,84.2646709240686,80.4914817856355,74.5423351787647,92.6664118993941,81.8687784531378,80.2180462306254,86.0520251714618,85.4604964295895,82.6752873143055
"75",79.9088142210313,77.9751367496544,81.7235732070429,79.9155790970711,80.0523920897375,86.6569895512755,76.5650002304345,77.7098383015544,81.0711891509573,78.439722809793,82.8304161081252,82.2682200474555,76.088242783804,87.3841511228559,83.1376260166656,78.6902261435423,86.6044679307117,87.4444584105516,77.7130548613725
"76",87.3708041395159,86.2739063580655,84.0787565338364,83.4855489710744,80.9814741194738,77.9726966486759,81.4303179662699,77.7935920065623,84.5212955650486,72.015741642343,84.2736614331083,84.3621625306296,77.890956217904,85.4711072637873,86.0594821260491,78.9197322514506,85.5154228224779,85.4651369899995,75.4548673793302
"77",89.5106673794328,88.6316808370575,87.283085669266,85.7455830290573,84.298917388759,77.5544816160116,81.4153537930319,78.1856808571873,86.1776235039545,76.1656338513668,80.5870952795543,85.6170035312988,79.253195705974,87.256484155992,87.695274675438,79.2939837784864,81.1647629353091,79.653289415472,76.387324650695
"78",86.4223063578809,86.1318963373682,87.3439635566397,81.3050442532692,79.8262044151662,86.9421485733015,80.9396430664209,74.3413232689709,89.3248349694448,79.3103841942323,80.3390297162523,80.5209552507042,79.1284979125575,89.6240560228911,86.2365389535563,83.922035070452,81.840326028819,78.7118648371785,77.6520599872829
"79",87.7680598896317,87.3693820032304,83.2810242344614,78.0618091232669,79.434584546478,89.2253380660952,82.0307075636688,75.5067695823957,89.1108501895629,82.1878714785477,77.6636919455041,80.7824641878913,81.4332586630792,89.2907404413912,77.5777854623293,87.4313389791561,87.7748900275748,83.4369987336741,77.7704810436502
"80",89.4865507201054,87.1222206527974,81.9072475780939,75.2346737812124,81.3702726645028,87.8361701835308,82.2312969298322,79.0514187902881,87.220463928058,84.3318054773425,77.8306718766541,73.4686797850258,77.7639698114455,95.7722993132369,79.7598593157606,85.5900243871195,83.5872475823501,87.2790874420589,82.3783820644076
"81",91.6696044695999,86.4239261740322,84.5626559282005,75.667986599996,83.0455677229763,85.1775480450489,83.576250712544,80.7903722754226,89.2590340059641,85.8285364845693,79.262229399353,79.1380732393368,78.3571905914417,93.0113013667664,77.6666998223735,81.5809893584529,81.0190946450938,87.4092680790419,84.2286156020457
"82",93.6716544593179,84.2196488891467,83.3224030578208,83.3879803329402,83.300791755795,82.8160150432698,85.2201367266228,80.0330789882273,91.0046013615907,82.434254835382,82.5175685402707,81.146861429778,76.0746117356548,93.4775768969508,78.0837491671049,81.9998725618888,83.5643681331811,85.4805571548926,86.5260528591497
"83",96.9548187857044,84.3770474772185,75.1329490808034,89.3333027239799,86.0885985027807,86.5778819387899,87.3236446795909,76.177264398323,91.9560715095721,77.7402184945024,83.8957134561456,81.794287494214,80.979647489988,96.0008625691037,80.8621114112611,79.9385751708616,85.2971678229525,83.8249074424644,88.2806697990094
"84",95.0929712893546,86.0671322082844,80.2005191788564,83.3053438552973,89.1669368895134,87.409243861973,86.2357074501834,77.6615311341334,93.0234019781337,77.757073485554,82.0354117874519,79.6885119068311,82.4103089781558,98.2032811515787,86.1474509420012,84.0272909892122,77.8185322924287,87.7099949637991,82.3158510050559
"85",80.3137732393433,91.7892696895802,77.8577044054148,80.2029009158406,92.4629694683161,84.4798678732564,83.3046222297821,83.9978275326106,92.4976089338593,84.0885988058141,86.94244500837,83.7206586063164,83.9031336369693,94.6039717803075,83.2083017882459,87.4392806319923,81.194144427484,84.2789650994553,79.1703005131532
"86",79.0645743034769,86.165189015262,76.3972723032894,81.3449821400684,90.1620203117394,83.8176290628217,82.8767979876364,85.1181741654468,90.028235844702,86.6767897379792,85.3473835909522,83.8127114189631,84.4913611195171,93.503842607113,84.3089783601413,84.4492423394526,83.3048952242274,80.8957575668248,82.1888312537961
"87",79.763011767763,81.7479629335631,77.0733095292258,82.4890842034699,76.5451808166195,79.4119401987653,84.5745890756268,86.3830350309564,91.9070439111286,87.6320730786613,90.1344477966095,81.562853173553,86.7618576671948,91.6438790738036,84.673490925543,82.1060218681941,77.6613796002101,82.5118989040079,80.0483722989661
"88",69.0573747948785,81.8017079246719,79.3760455941302,81.576602292587,69.7213478400076,74.1200334207365,85.6144084050283,85.4446744786877,90.3553614240215,82.5295300723923,92.5287436352849,85.4234291154564,89.8407086213289,94.9086818148745,88.3585697265849,82.8324186733147,71.6244516935498,81.1506540511923,74.0371057049723
"89",68.7333988488522,82.1506045633063,79.9375217375311,72.2545843829514,72.1010865090161,75.1501565664801,83.6860553612607,82.154458253829,83.4677901011752,82.5269704264372,90.280459783283,85.3910664056289,90.3795605954548,86.3203074410827,92.3442228803035,89.362385639528,78.4218876371531,78.0841827426369,74.0610487819792
"90",67.4711717287479,87.7348195682662,79.9997621564519,72.6113306647246,74.9950929056674,75.5491849133865,83.0930703834468,76.4081621807818,87.0405750388921,81.506008473844,88.4990193882199,81.8970949334537,86.4853473717495,86.3911979456792,90.6627547249421,92.5089086502905,81.7500321683722,80.2633532975916,73.7853753726443
